account_holder_name,bank_name,type,currency,location,previous_location,device,amount,balance,txn_count_last_1hr,txn_count_last_24hr,avg_txn_amount_30days,distance_from_last_txn_km,account_age_days,is_new_location,is_new_device,is_vpn_or_proxy,ip_matches_location,is_international,is_first_time_receiver,merchant_category,transaction_mode,ip_risk_tag,risk_score,risk_level,is_fraud,fraud_reason,r01,r02,r03,r04,r05,r06,r07,r08,r09,r10,r11,r12,r13,r14
Tanmay Kulkarni,IndusInd,debit,USD,Frankfurt,Noida,iPhone,61000.0,62220.0,14,32,5000.0,2281,16,1,1,1,0,1,1,gambling,CARD,TOR,10.0,CRITICAL,1,R01:HighAmount(=61000) | R02:OddHours(hour=2) | R03:BalanceDrain(=98%) | R04:RapidFire(14txns/hr) | R05:GamblingMerchant | R06:ImpossibleTravel(2281km) | R07:NewDeviceDetected(iPhone) | R08a:VPN/ProxyFlag | R08b:IPLocationMismatch | R08c:TorNetwork | R09:InternationalTxn(currency=USD) | R10:NewReceiverHighAmount(61000) | R11:AmountSpike(12xAvg) | R12:NewAccountLargeTransfer(age=16days) | R13:HighDailyVolume(32txns) | R14:RoundAmountStructuring(61000),1,1,1,1,1,1,1,1,1,1,1,1,1,1
Siddharth Malhotra,SBI,debit,INR,Surat,Noida,Windows Phone,5711.19,46211.76,2,2,4727,43,1401,0,0,0,1,0,0,electronics,IMPS,CLEAN,0.0,LOW,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shreya Bose,Yes Bank,debit,INR,Bangalore,Chandigarh,Smart TV,811.64,48117.56,0,4,1303,50,406,0,0,0,1,0,0,healthcare,RTGS,CLEAN,0.0,LOW,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karan Joshi,HDFC,debit,INR,Gurgaon,Jaipur,MacBook,4990.69,45293.76,1,1,4965,47,1552,0,0,0,1,0,0,electronics,RTGS,CLEAN,0.0,LOW,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karan Joshi,Federal Bank,debit,INR,Kolkata,Surat,Linux Desktop,5427.93,43761.72,0,0,7079,15,1851,0,0,0,1,0,0,utilities,IMPS,CLEAN,0.0,LOW,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Siddharth Malhotra,Axis,debit,INR,Bhubaneswar,Bhubaneswar,Android,11724,193230,8,22,3000.0,0,108,0,1,1,0,0,0,retail,UPI,VPN,10.0,CRITICAL,1,R04:RapidFire(8txns/hr) | R07:NewDeviceDetected(Android) | R08a:VPN/ProxyFlag | R08b:IPLocationMismatch | R08c:CommercialVPN | R13:HighDailyVolume(22txns),0,0,0,1,0,0,1,1,0,0,0,0,1,0
Riya Patel,Yes Bank,debit,INR,Indore,Jaipur,iPhone,455.49,14720.96,1,0,1119,36,407,0,0,0,1,0,0,travel,RTGS,CLEAN,0.0,LOW,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anjali Desai,IndusInd,debit,INR,Surat,Surat,Linux Desktop,8631,140773,9,24,3000.0,0,137,0,1,1,0,0,0,retail,UPI,VPN,10.0,CRITICAL,1,R04:RapidFire(9txns/hr) | R07:NewDeviceDetected(Linux Desktop) | R08a:VPN/ProxyFlag | R08b:IPLocationMismatch | R08c:CommercialVPN | R13:HighDailyVolume(24txns),0,0,0,1,0,0,1,1,0,0,0,0,1,0
Meera Nair,Bank of Baroda,debit,INR,Ahmedabad,Kolkata,MacBook,2523.59,53331.36,1,1,2396,20,1830,0,0,0,1,0,0,grocery,NEFT,CLEAN,0.0,LOW,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neha Sharma,IndusInd,debit,INR,Surat,Bhopal,iPhone,9149.77,60245.08,0,2,7260,2,1951,0,0,0,1,0,0,retail,NEFT,CLEAN,0.0,LOW,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arjun Verma,Bank of Baroda,debit,INR,Noida,Noida,Web,19422,163552,10,30,3000.0,0,125,0,1,1,0,0,0,retail,UPI,VPN,10.0,CRITICAL,1,R02:OddHours(hour=4) | R04:RapidFire(10txns/hr) | R07:NewDeviceDetected(Web) | R08a:VPN/ProxyFlag | R08b:IPLocationMismatch | R08c:CommercialVPN | R11:AmountSpike(6xAvg) | R13:HighDailyVolume(30txns),0,1,0,1,0,0,1,1,0,0,1,0,1,0
Neha Sharma,Axis,debit,INR,Bangalore,Gurgaon,Windows Phone,1954.27,34202.08,0,3,6051,23,2346,0,0,0,1,0,0,electronics,NEFT,CLEAN,0.0,LOW,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kavya Reddy,IDFC First,debit,INR,Ahmedabad,Surat,Web,1119.95,29889.8,1,2,1397,79,821,1,0,0,1,0,0,retail,IMPS,CLEAN,0.0,LOW,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meera Nair,SBI,debit,INR,Kolkata,Kolkata,Android,7838,113038,12,22,3000.0,0,152,0,1,1,0,0,0,retail,UPI,VPN,10.0,CRITICAL,1,R02:OddHours(hour=1) | R04:RapidFire(12txns/hr) | R07:NewDeviceDetected(Android) | R08a:VPN/ProxyFlag | R08b:IPLocationMismatch | R08c:CommercialVPN | R13:HighDailyVolume(22txns),0,1,0,1,0,0,1,1,0,0,0,0,1,0
Sneha Pillai,Federal Bank,debit,INR,Kolkata,Jaipur,Smart TV,5122.6,57187.4,2,2,5370,42,924,0,0,0,1,0,0,travel,RTGS,CLEAN,0.0,LOW,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Riya Patel,Bank of Baroda,debit,INR,Patna,Kolkata,Linux Desktop,1024.56,34469.24,1,3,1705,9,409,0,0,0,1,0,0,retail,NEFT,CLEAN,0.0,LOW,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Abhishek Nair,PNB,debit,INR,Patna,Pune,Web,23657,115383,5,22,4000.0,1014,403,1,1,1,0,0,0,retail,UPI,PROXY,10.0,CRITICAL,1,R04:FrequentTxns(5txns/hr) | R06:ImpossibleTravel(1014km) | R07:NewDeviceDetected(Web) | R08a:VPN/ProxyFlag | R08b:IPLocationMismatch | R08c:AnonymousProxy | R11:AmountSpike(6xAvg) | R13:HighDailyVolume(22txns),0,0,0,1,0,1,1,1,0,0,1,0,1,0
Riya Patel,SBI,debit,INR,Bangalore,Bhopal,ATM,973.56,14138.24,0,4,2057,19,1990,0,0,0,1,0,0,healthcare,IMPS,CLEAN,0.0,LOW,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vikram Rao,ICICI,debit,INR,Ahmedabad,Bhopal,Desktop,5924.76,54306.04,2,0,5061,26,934,0,0,0,1,0,0,education,UPI,CLEAN,0.0,LOW,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meera Nair,IDBI,debit,INR,Nagpur,Bhopal,Linux Desktop,1657.54,55028.16,0,2,3296,25,828,0,0,0,1,0,0,education,UPI,CLEAN,0.0,LOW,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nikhil Bansal,SBI,debit,INR,Pune,Nagpur,ATM,7607.19,46276.76,2,1,7396,33,567,0,0,0,1,0,0,insurance,UPI,CLEAN,0.0,LOW,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Priya Singh,Yes Bank,debit,INR,Hyderabad,Nagpur,Android,1290.43,36780.72,1,0,1406,49,2050,0,0,0,1,0,0,food,NEFT,CLEAN,0.0,LOW,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pooja Iyer,HDFC,debit,INR,Mumbai,Bangalore,iPad,4721.87,53918.48,2,1,5639,18,1762,0,0,0,1,0,0,utilities,RTGS,CLEAN,0.0,LOW,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Divya Menon,IndusInd,debit,INR,Jaipur,Lucknow,ATM,2177.97,58193.88,0,5,5808,25,543,0,0,0,1,0,0,utilities,IMPS,CLEAN,0.0,LOW,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Siddharth Malhotra,SBI,debit,INR,Noida,Bhubaneswar,ATM,7727.1,53102.4,2,1,7287,56,2177,1,0,0,1,0,0,education,IMPS,CLEAN,0.0,LOW,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Siddharth Malhotra,IDBI,debit,AUD,Singapore,Indore,MacBook,45642,387967,2,5,8000.0,4200,860,1,1,1,0,1,0,travel,CARD,TOR,10.0,CRITICAL,1,R06:ImpossibleTravel(4200km) | R07:NewDeviceDetected(MacBook) | R08a:VPN/ProxyFlag | R08b:IPLocationMismatch | R08c:TorNetwork | R09:InternationalTxn(currency=AUD) | R11:AmountSpike(6xAvg),0,0,0,0,0,1,1,1,1,0,1,0,0,0
Yash Agarwal,HDFC,debit,INR,Pune,Pune,ATM,75000.0,78750.0,1,3,5000.0,0,576,0,0,0,1,0,1,electronics,IMPS,CLEAN,10.0,CRITICAL,1,R01:HighAmount(=75000) | R03:BalanceDrain(=95%) | R10:NewReceiverHighAmount(75000) | R11:AmountSpike(15xAvg) | R14:RoundAmountStructuring(75000),1,0,1,0,0,0,0,0,0,1,1,0,0,1
Siddharth Malhotra,Union Bank,debit,INR,Indore,Mumbai,Web,2316.26,12696.04,2,4,2698,20,435,0,0,0,1,0,0,utilities,CARD,CLEAN,0.0,LOW,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Abhishek Nair,Axis,debit,INR,Bhopal,Bhopal,iPhone,69000.0,72450.0,1,3,4600.0,0,689,0,0,0,1,0,1,electronics,NEFT,CLEAN,10.0,CRITICAL,1,R01:HighAmount(=69000) | R03:BalanceDrain(=95%) | R10:NewReceiverHighAmount(69000) | R11:AmountSpike(15xAvg) | R14:RoundAmountStructuring(69000),1,0,1,0,0,0,0,0,0,1,1,0,0,1
Ishita Chaudhary,IDBI,debit,USD,New York,Kochi,iPhone,63000.0,64260.0,14,32,5000.0,3061,19,1,1,1,0,1,1,gambling,CARD,TOR,10.0,CRITICAL,1,R01:HighAmount(=63000) | R02:OddHours(hour=2) | R03:BalanceDrain(=98%) | R04:RapidFire(14txns/hr) | R05:GamblingMerchant | R06:ImpossibleTravel(3061km) | R07:NewDeviceDetected(iPhone) | R08a:VPN/ProxyFlag | R08b:IPLocationMismatch | R08c:TorNetwork | R09:InternationalTxn(currency=USD) | R10:NewReceiverHighAmount(63000) | R11:AmountSpike(13xAvg) | R12:NewAccountLargeTransfer(age=19days) | R13:HighDailyVolume(32txns) | R14:RoundAmountStructuring(63000),1,1,1,1,1,1,1,1,1,1,1,1,1,1
Arjun Verma,Kotak,debit,INR,Bangalore,Ahmedabad,iPhone,5857.33,55885.32,1,3,7078,36,406,0,0,0,1,0,0,travel,UPI,CLEAN,0.0,LOW,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Abhishek Nair,RBL Bank,debit,INR,Bangalore,Ahmedabad,Android,1508.36,14093.44,1,5,2310,39,851,0,0,0,1,0,0,education,CARD,CLEAN,0.0,LOW,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Abhishek Nair,Bank of Baroda,debit,INR,Kolkata,Mumbai,Windows Phone,2516.93,17062.72,0,1,7641,38,594,0,0,0,1,0,0,entertainment,NEFT,CLEAN,0.0,LOW,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diya Mehta,RBL Bank,debit,INR,Bhopal,Kochi,Smart TV,6526.5,61992.0,0,3,7333,15,1749,0,0,0,1,0,0,entertainment,CARD,CLEAN,0.0,LOW,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rohan Gupta,ICICI,debit,INR,Kochi,Surat,Web,5697.26,29534.04,0,4,7020,26,1306,0,0,0,1,0,0,retail,IMPS,CLEAN,0.0,LOW,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yash Agarwal,HDFC,debit,INR,Hyderabad,Ahmedabad,iPhone,1922.09,55603.36,2,3,2581,20,2262,0,0,0,1,0,0,insurance,RTGS,CLEAN,0.0,LOW,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simran Kapoor,IDBI,debit,INR,Delhi,Chennai,iPad,26539,151822,5,29,4000.0,1072,451,1,1,1,0,0,0,retail,UPI,PROXY,10.0,CRITICAL,1,R04:FrequentTxns(5txns/hr) | R06:ImpossibleTravel(1072km) | R07:NewDeviceDetected(iPad) | R08a:VPN/ProxyFlag | R08b:IPLocationMismatch | R08c:AnonymousProxy | R11:AmountSpike(7xAvg) | R13:HighDailyVolume(29txns),0,0,0,1,0,1,1,1,0,0,1,0,1,0
Karan Joshi,IDFC First,debit,INR,Bhubaneswar,Gurgaon,Web,3251.64,42621.56,1,5,5995,26,639,0,0,0,1,0,0,electronics,UPI,CLEAN,0.0,LOW,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Siddharth Malhotra,Yes Bank,debit,INR,Chandigarh,Surat,Linux Desktop,5364.54,69721.16,0,2,4558,41,1739,0,0,0,1,0,0,grocery,IMPS,CLEAN,0.0,LOW,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vikram Rao,Kotak,debit,INR,Delhi,Kochi,Web,2173.71,44300.84,2,5,1861,36,732,0,0,0,1,0,0,grocery,IMPS,CLEAN,0.0,LOW,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shreya Bose,Yes Bank,debit,INR,Noida,Bhubaneswar,Smart TV,8005.54,37284.16,1,4,7742,41,1709,0,0,0,1,0,0,entertainment,UPI,CLEAN,0.0,LOW,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Abhishek Nair,IndusInd,debit,INR,Bhopal,Pune,MacBook,1997.9,39599.6,2,3,1879,45,911,0,0,0,1,0,0,grocery,NEFT,CLEAN,0.0,LOW,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Abhishek Nair,IDFC First,debit,INR,Indore,Patna,iPhone,17095,213283,5,27,4000.0,1362,278,1,1,1,0,0,0,retail,UPI,PROXY,10.0,CRITICAL,1,R04:FrequentTxns(5txns/hr) | R06:ImpossibleTravel(1362km) | R07:NewDeviceDetected(iPhone) | R08a:VPN/ProxyFlag | R08b:IPLocationMismatch | R08c:AnonymousProxy | R13:HighDailyVolume(27txns),0,0,0,1,0,1,1,1,0,0,0,0,1,0
Ananya Mishra,Kotak,debit,INR,Bhubaneswar,Gurgaon,ATM,17782,210667,5,29,4000.0,973,218,1,1,1,0,0,0,retail,UPI,PROXY,10.0,CRITICAL,1,R04:FrequentTxns(5txns/hr) | R06:SuspiciousLocationJump(973km) | R07:NewDeviceDetected(ATM) | R08a:VPN/ProxyFlag | R08b:IPLocationMismatch | R08c:AnonymousProxy | R13:HighDailyVolume(29txns),0,0,0,1,0,1,1,1,0,0,0,0,1,0
Riya Patel,Bank of Baroda,debit,INR,Chennai,Chennai,iPad,3380.4,35729.6,0,1,3566,43,1597,0,0,0,1,0,0,food,UPI,CLEAN,0.0,LOW,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vikram Rao,PNB,debit,INR,Nagpur,Bhubaneswar,Android,548.55,32042.2,1,5,1193,43,597,0,0,0,1,0,0,travel,UPI,CLEAN,0.0,LOW,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tanmay Kulkarni,HDFC,debit,INR,Nagpur,Nagpur,Web,97000.0,101850.0,1,3,6466.67,0,365,0,0,0,1,0,1,electronics,UPI,CLEAN,10.0,CRITICAL,1,R01:HighAmount(=97000) | R02:OddHours(hour=1) | R03:BalanceDrain(=95%) | R10:NewReceiverHighAmount(97000) | R11:AmountSpike(15xAvg) | R14:RoundAmountStructuring(97000),1,1,1,0,0,0,0,0,0,1,1,0,0,1
Manish Tiwari,Kotak,debit,INR,Nagpur,Indore,iPhone,3241.29,42874.16,2,5,7781,14,2224,0,0,0,1,0,0,grocery,RTGS,CLEAN,0.0,LOW,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vikram Rao,Canara Bank,debit,INR,Pune,Patna,Smart TV,2242.6,22941.4,2,5,2541,10,447,0,0,0,1,0,0,grocery,RTGS,CLEAN,0.0,LOW,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simran Kapoor,RBL Bank,debit,INR,Surat,Kochi,Windows Phone,5779.86,39335.44,1,5,4539,45,1476,0,0,0,1,0,0,insurance,RTGS,CLEAN,0.0,LOW,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arjun Verma,HDFC,debit,INR,Hyderabad,Hyderabad,ATM,64000.0,67200.0,1,3,4266.67,0,448,0,0,0,1,0,1,electronics,UPI,CLEAN,10.0,CRITICAL,1,R01:HighAmount(=64000) | R03:BalanceDrain(=95%) | R10:NewReceiverHighAmount(64000) | R11:AmountSpike(15xAvg) | R14:RoundAmountStructuring(64000),1,0,1,0,0,0,0,0,0,1,1,0,0,1
Shreya Bose,PNB,debit,INR,Kochi,Delhi,iPhone,1243.15,5141.6,1,4,1858,27,2290,0,0,0,1,0,0,food,IMPS,CLEAN,0.0,LOW,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aarav Shah,IDBI,debit,INR,Hyderabad,Bangalore,MacBook,3698.33,30496.32,2,1,3675,6,2321,0,0,0,1,0,0,travel,IMPS,CLEAN,0.0,LOW,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Priya Singh,Axis,debit,INR,Surat,Surat,Web,14987,143422,9,24,3000.0,0,207,0,1,1,0,0,0,retail,UPI,VPN,10.0,CRITICAL,1,R02:OddHours(hour=3) | R04:RapidFire(9txns/hr) | R07:NewDeviceDetected(Web) | R08a:VPN/ProxyFlag | R08b:IPLocationMismatch | R08c:CommercialVPN | R13:HighDailyVolume(24txns),0,1,0,1,0,0,1,1,0,0,0,0,1,0
Manish Tiwari,SBI,debit,INR,Lucknow,Chandigarh,MacBook,4517.86,56728.44,2,3,5921,48,965,0,0,0,1,0,0,travel,NEFT,CLEAN,0.0,LOW,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meera Nair,Yes Bank,debit,INR,Bhubaneswar,Bhubaneswar,MacBook,14911,133163,14,25,3000.0,0,209,0,1,1,0,0,0,retail,UPI,VPN,10.0,CRITICAL,1,R02:OddHours(hour=2) | R04:RapidFire(14txns/hr) | R07:NewDeviceDetected(MacBook) | R08a:VPN/ProxyFlag | R08b:IPLocationMismatch | R08c:CommercialVPN | R13:HighDailyVolume(25txns),0,1,0,1,0,0,1,1,0,0,0,0,1,0
Abhishek Nair,IndusInd,debit,INR,Hyderabad,Indore,Smart TV,4798.97,65325.88,2,3,4729,10,467,0,0,0,1,0,0,retail,CARD,CLEAN,0.0,LOW,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Divya Menon,PNB,debit,INR,Bhopal,Mumbai,MacBook,5141.41,49634.64,0,1,5805,4,1696,0,0,0,1,0,0,grocery,IMPS,CLEAN,0.0,LOW,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rohan Gupta,Canara Bank,debit,INR,Bhubaneswar,Bhubaneswar,Web,70000.0,73500.0,1,3,4666.67,0,333,0,0,0,1,0,1,electronics,RTGS,CLEAN,10.0,CRITICAL,1,R01:HighAmount(=70000) | R03:BalanceDrain(=95%) | R10:NewReceiverHighAmount(70000) | R11:AmountSpike(15xAvg) | R14:RoundAmountStructuring(70000),1,0,1,0,0,0,0,0,0,1,1,0,0,1
Pooja Iyer,SBI,debit,JPY,Stockholm,Nagpur,Desktop,44360,309409,2,5,8000.0,2860,849,1,1,1,0,1,0,travel,CARD,TOR,10.0,CRITICAL,1,R06:ImpossibleTravel(2860km) | R07:NewDeviceDetected(Desktop) | R08a:VPN/ProxyFlag | R08b:IPLocationMismatch | R08c:TorNetwork | R09:InternationalTxn(currency=JPY) | R11:AmountSpike(6xAvg),0,0,0,0,0,1,1,1,1,0,1,0,0,0
Aarav Shah,HDFC,debit,INR,Bhubaneswar,Bhubaneswar,ATM,12220,215566,11,30,3000.0,0,261,0,1,1,0,0,0,retail,UPI,VPN,10.0,CRITICAL,1,R04:RapidFire(11txns/hr) | R07:NewDeviceDetected(ATM) | R08a:VPN/ProxyFlag | R08b:IPLocationMismatch | R08c:CommercialVPN | R13:HighDailyVolume(30txns),0,0,0,1,0,0,1,1,0,0,0,0,1,0
Priya Singh,Canara Bank,debit,INR,Lucknow,Pune,Smart TV,4770.12,64593.48,0,0,4183,5,879,0,0,0,1,0,0,education,NEFT,CLEAN,0.0,LOW,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neha Sharma,Canara Bank,debit,INR,Pune,Delhi,Web,889.53,9310.12,0,1,1503,23,877,0,0,0,1,0,0,education,UPI,CLEAN,0.0,LOW,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shreya Bose,IDBI,debit,INR,Bhopal,Pune,Smart TV,2207.08,25642.32,2,1,2105,26,1157,0,0,0,1,0,0,electronics,NEFT,CLEAN,0.0,LOW,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neha Sharma,HDFC,debit,INR,Pune,Nagpur,ATM,699.22,29850.88,2,1,1098,11,1818,0,0,0,1,0,0,entertainment,UPI,CLEAN,0.0,LOW,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sneha Pillai,RBL Bank,debit,INR,Gurgaon,Surat,Web,742.72,24505.88,1,4,1871,50,2166,0,0,0,1,0,0,food,UPI,CLEAN,0.0,LOW,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shreya Bose,RBL Bank,debit,INR,Pune,Chandigarh,Web,3207.27,51047.08,1,1,5935,10,1644,0,0,0,1,0,0,insurance,RTGS,CLEAN,0.0,LOW,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simran Kapoor,Axis,debit,INR,Kochi,Chandigarh,Web,4825.61,34931.44,0,0,6259,24,759,0,0,0,1,0,0,entertainment,CARD,CLEAN,0.0,LOW,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ananya Mishra,HDFC,debit,INR,Lucknow,Hyderabad,ATM,2717.63,51430.52,0,0,3163,7,2157,0,0,0,1,0,0,entertainment,IMPS,CLEAN,0.0,LOW,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neha Sharma,ICICI,debit,INR,Surat,Noida,iPad,3953.28,35048.12,0,0,5333,18,702,0,0,0,1,0,0,food,CARD,CLEAN,0.0,LOW,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arjun Verma,SBI,debit,INR,Kochi,Mumbai,Android,838.19,40821.76,2,0,1027,0,881,0,0,0,1,0,0,retail,IMPS,CLEAN,0.0,LOW,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diya Mehta,PNB,debit,INR,Indore,Indore,Smart TV,56985,124642,3,8,2000.0,0,7,0,0,1,0,0,1,gambling,IMPS,DATACENTER,10.0,CRITICAL,1,R01:HighAmount(=56985) | R02:OddHours(hour=4) | R05:GamblingMerchant | R08a:VPN/ProxyFlag | R08b:IPLocationMismatch | R08c:DatacenterIP(botSuspect) | R10:NewReceiverHighAmount(56985) | R11:AmountSpike(28xAvg) | R12:NewAccountLargeTransfer(age=7days),1,1,0,0,1,0,0,1,0,1,1,1,0,0
Priya Singh,Federal Bank,debit,INR,Kolkata,Kolkata,Linux Desktop,7008,210039,12,26,3000.0,0,95,0,1,1,0,0,0,retail,UPI,VPN,10.0,CRITICAL,1,R04:RapidFire(12txns/hr) | R07:NewDeviceDetected(Linux Desktop) | R08a:VPN/ProxyFlag | R08b:IPLocationMismatch | R08c:CommercialVPN | R13:HighDailyVolume(26txns),0,0,0,1,0,0,1,1,0,0,0,0,1,0
Pooja Iyer,SBI,debit,INR,Mumbai,Mumbai,Linux Desktop,35445,123769,3,8,2000.0,0,12,0,0,1,0,0,1,gambling,IMPS,DATACENTER,10.0,CRITICAL,1,R05:GamblingMerchant | R08a:VPN/ProxyFlag | R08b:IPLocationMismatch | R08c:DatacenterIP(botSuspect) | R10:NewReceiverHighAmount(35445) | R11:AmountSpike(18xAvg) | R12:NewAccountLargeTransfer(age=12days),0,0,0,0,1,0,0,1,0,1,1,1,0,0
Priya Singh,SBI,debit,INR,Ahmedabad,Kochi,Smart TV,1965.5,9979.0,0,5,1977,10,1825,0,0,0,1,0,0,retail,NEFT,CLEAN,0.0,LOW,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simran Kapoor,IDBI,debit,INR,Lucknow,Bhopal,Windows Phone,2894.93,24316.72,0,3,7782,12,1732,0,0,0,1,0,0,food,RTGS,CLEAN,0.0,LOW,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Siddharth Malhotra,Canara Bank,debit,INR,Indore,Jaipur,ATM,3553.31,32023.24,1,0,5869,41,1306,0,0,0,1,0,0,entertainment,IMPS,CLEAN,0.0,LOW,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neha Sharma,Kotak,debit,INR,Pune,Surat,Desktop,6751.97,38986.88,0,3,7395,4,373,0,0,0,1,0,0,grocery,CARD,CLEAN,0.0,LOW,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anjali Desai,Axis,debit,INR,Kochi,Chandigarh,iPad,3916.44,64149.76,2,5,4349,50,1030,0,0,0,1,0,0,healthcare,CARD,CLEAN,0.0,LOW,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vikram Rao,Union Bank,debit,USD,London,Jaipur,iPhone,91000.0,92820.0,11,30,5000.0,5474,13,1,1,1,0,1,1,gambling,CARD,TOR,10.0,CRITICAL,1,R01:HighAmount(=91000) | R02:OddHours(hour=1) | R03:BalanceDrain(=98%) | R04:RapidFire(11txns/hr) | R05:GamblingMerchant | R06:ImpossibleTravel(5474km) | R07:NewDeviceDetected(iPhone) | R08a:VPN/ProxyFlag | R08b:IPLocationMismatch | R08c:TorNetwork | R09:InternationalTxn(currency=USD) | R10:NewReceiverHighAmount(91000) | R11:AmountSpike(18xAvg) | R12:NewAccountLargeTransfer(age=13days) | R13:HighDailyVolume(30txns) | R14:RoundAmountStructuring(91000),1,1,1,1,1,1,1,1,1,1,1,1,1,1
Abhishek Nair,IDBI,debit,INR,Nagpur,Chandigarh,Android,4627.65,62783.6,1,0,5892,27,1457,0,0,0,1,0,0,education,NEFT,CLEAN,0.0,LOW,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rahul Khanna,Canara Bank,debit,USD,Seoul,Mumbai,iPhone,84000.0,85680.0,10,34,5000.0,3585,18,1,1,1,0,1,1,gambling,CARD,TOR,10.0,CRITICAL,1,R01:HighAmount(=84000) | R02:OddHours(hour=4) | R03:BalanceDrain(=98%) | R04:RapidFire(10txns/hr) | R05:GamblingMerchant | R06:ImpossibleTravel(3585km) | R07:NewDeviceDetected(iPhone) | R08a:VPN/ProxyFlag | R08b:IPLocationMismatch | R08c:TorNetwork | R09:InternationalTxn(currency=USD) | R10:NewReceiverHighAmount(84000) | R11:AmountSpike(17xAvg) | R12:NewAccountLargeTransfer(age=18days) | R13:HighDailyVolume(34txns) | R14:RoundAmountStructuring(84000),1,1,1,1,1,1,1,1,1,1,1,1,1,1
Yash Agarwal,Union Bank,debit,INR,Jaipur,Hyderabad,Smart TV,6272.13,46348.52,2,5,7362,1,767,0,0,0,1,0,0,electronics,CARD,CLEAN,0.0,LOW,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sneha Pillai,Federal Bank,debit,INR,Kolkata,Ahmedabad,Android,7787.81,55549.24,0,1,7624,25,1886,0,0,0,1,0,0,travel,UPI,CLEAN,0.0,LOW,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
